a1,a2,a3,a4,a5,res
31,36,0.8611111111111109,0.21953405017921102,0.027777777777778,Handwritten_extended
6,12,0.5,0.236111111111111,0.055555555555556,Printed_extended
5,13,0.384615384615385,0.430769230769231,0.076923076923077,Other_extended
4,3,1.33333333333333,0.25,0.0,Other_extended
5,6,0.833333333333333,0.4,0.133333333333333,Other_extended
399,16,24.9375,0.12218045112782001,0.0023496240601500002,Other_extended
26,31,0.8387096774193549,0.29032258064516103,0.032258064516129,Handwritten_extended
17,37,0.45945945945946,0.275039745627981,0.02543720190779,Handwritten_extended
6,11,0.545454545454545,0.18181818181818202,0.09090909090909101,Other_extended
6,12,0.5,0.236111111111111,0.055555555555556,Printed_extended
29,38,0.763157894736842,0.28675136116152505,0.02540834845735,Handwritten_extended
24,56,0.42857142857142894,0.244791666666667,0.017857142857143002,Handwritten_extended
20,40,0.5,0.36375,0.025,Printed_extended
22,45,0.48888888888888893,0.11818181818181801,0.022222222222222,Mixed_extended
17,29,0.586206896551724,0.294117647058824,0.03448275862069,Handwritten_extended
5,5,1.0,0.08,0.16,Other_extended
4,5,0.8,0.05,0.1,Other_extended
5,5,1.0,0.4,0.12,Other_extended
31,58,0.5344827586206901,0.23692992213570602,0.017241379310345,Handwritten_extended
5,6,0.833333333333333,0.4333333333333329,0.166666666666667,Other_extended
14,145,0.096551724137931,0.24975369458128102,0.005418719211823,Printed_extended
14,91,0.153846153846154,0.254317111459969,0.010989010989011,Handwritten_extended
5,13,0.384615384615385,0.123076923076923,0.076923076923077,Other_extended
11,79,0.139240506329114,0.371691599539701,0.011507479861910001,Printed_extended
5,9,0.555555555555556,0.4,0.111111111111111,Other_extended
3,4,0.75,0.666666666666667,0.25,Other_extended
5,8,0.625,0.325,0.075,Other_extended
22,186,0.11827956989247301,0.23851417399804503,0.004887585532746999,Printed_extended
6,13,0.46153846153846206,0.538461538461538,0.076923076923077,Other_extended
26,35,0.742857142857143,0.693406593406593,0.028571428571429,Handwritten_extended
16,33,0.484848484848485,0.299242424242424,0.028409090909091002,Handwritten_extended
28,166,0.168674698795181,0.272805507745267,0.006024096385542,Handwritten_extended
5,14,0.3571428571428571,0.214285714285714,0.07142857142857201,Other_extended
16,49,0.326530612244898,0.23724489795918396,0.020408163265306,Handwritten_extended
8,23,0.34782608695652195,0.27173913043478304,0.032608695652174,Printed_extended
3,4,0.75,0.4166666666666671,0.25,Other_extended
5,6,0.833333333333333,0.5333333333333329,0.166666666666667,Other_extended
16,23,0.695652173913043,0.296195652173913,0.043478260869565,Handwritten_extended
23,55,0.418181818181818,0.221343873517786,0.018181818181818,Handwritten_extended
4,9,0.444444444444444,0.694444444444444,0.111111111111111,Other_extended
13,50,0.26,0.243076923076923,0.018461538461538998,Printed_extended
42,100,0.42,0.23047619047619,0.01,Handwritten_extended
12,24,0.5,0.25,0.034722222222222,Printed_extended
6,12,0.5,0.152777777777778,0.083333333333333,Other_extended
3,10,0.3,0.066666666666667,0.03333333333333299,Other_extended
18,137,0.131386861313869,0.5746147607461479,0.007299270072993001,Printed_extended
20,14,1.42857142857143,0.36428571428571394,0.04642857142857199,Other_extended
18,75,0.24,0.19185185185185197,0.013333333333333,Handwritten_extended
39,159,0.245283018867925,0.17529430736977897,0.006128043863893001,Mixed_extended
25,58,0.43103448275862105,0.28551724137931,0.017241379310345,Handwritten_extended
5,6,0.833333333333333,0.46666666666666706,0.1,Other_extended
15,340,0.044117647058824004,0.29843137254902,0.0029411764705879998,Printed_extended
24,148,0.162162162162162,0.221283783783784,0.006756756756756999,Printed_extended
13,151,0.08609271523178799,0.231278655119715,0.005603667855323001,Printed_extended
15,16,0.9375,0.258333333333333,0.0625,Handwritten_extended
8,19,0.421052631578947,0.35526315789473706,0.052631578947369,Other_extended
4,4,1.0,0.4375,0.1875,Other_extended
13,32,0.40625,0.247596153846154,0.026442307692307997,Printed_extended
4,4,1.0,0.1875,0.1875,Other_extended
28,53,0.5283018867924529,0.317385444743935,0.018867924528301997,Handwritten_extended
6,13,0.46153846153846206,0.307692307692308,0.076923076923077,Other_extended
5,6,0.833333333333333,0.0,0.0,Other_extended
5,6,0.833333333333333,0.3666666666666671,0.133333333333333,Other_extended
17,39,0.43589743589743607,0.321266968325792,0.024132730015083,Handwritten_extended
5,14,0.3571428571428571,0.3571428571428571,0.07142857142857201,Other_extended
15,18,0.833333333333333,0.08888888888888902,0.055555555555556,Other_extended
20,77,0.25974025974026,0.26038961038960995,0.011688311688312001,Printed_extended
16,30,0.5333333333333329,0.197916666666667,0.03333333333333299,Handwritten_extended
23,15,1.53333333333333,0.191304347826087,0.040579710144928,Other_extended
22,92,0.23913043478260898,0.312747035573122,0.010375494071146,Handwritten_extended
5,3,1.6666666666666698,0.6,0.133333333333333,Other_extended
23,15,1.53333333333333,0.33913043478260907,0.040579710144928,Other_extended
5,8,0.625,0.725,0.125,Other_extended
13,14,0.9285714285714292,0.17032967032967,0.071428571428571,Other_extended
9,25,0.36,0.33333333333333304,0.035555555555556,Other_extended
20,83,0.240963855421687,0.25903614457831303,0.010843373493975999,Printed_extended
21,58,0.36206896551724105,0.7783251231527092,0.017241379310345,Printed_extended
6,5,1.2,0.5,0.133333333333333,Other_extended
3,3,1.0,0.444444444444444,0.222222222222222,Other_extended
16,47,0.340425531914894,0.5292553191489361,0.021276595744681,Handwritten_extended
9,18,0.5,0.592592592592592,0.055555555555556,Printed_extended
7,4,1.75,0.46428571428571397,0.107142857142857,Other_extended
15,206,0.07281553398058299,0.175728155339806,0.004854368932039001,Printed_extended
9,28,0.32142857142857106,0.511904761904762,0.035714285714286004,Printed_extended
16,30,0.5333333333333329,0.2875,0.03333333333333299,Handwritten_extended
17,212,0.080188679245283,0.574639289678135,0.004716981132075,Printed_extended
24,49,0.48979591836734704,0.39370748299319697,0.018707482993196998,Printed_extended
18,79,0.22784810126582297,0.317158931082982,0.012658227848101002,Handwritten_extended
20,14,1.42857142857143,0.36428571428571394,0.04642857142857199,Other_extended
12,18,0.666666666666667,0.21296296296296302,0.055555555555556,Other_extended
14,24,0.583333333333333,0.327380952380952,0.035714285714286004,Printed_extended
16,34,0.47058823529411803,0.40625,0.029411764705882002,Printed_extended
16,8,2.0,0.5234375,0.0546875,Other_extended
24,56,0.42857142857142894,0.234375,0.017857142857143002,Handwritten_extended
10,5,2.0,0.48,0.08,Other_extended
788,15,52.5333333333333,0.138578680203046,0.001184433164129,Other_extended
4,9,0.444444444444444,0.25,0.111111111111111,Other_extended
8,7,1.14285714285714,0.4821428571428571,0.08928571428571401,Other_extended
16,17,0.941176470588235,0.5625,0.058823529411765,Printed_extended
601,14,42.9285714285714,0.144521036367958,0.0015450439743290001,Other_extended
7,11,0.6363636363636359,0.5714285714285711,0.09090909090909101,Other_extended
8,10,0.8,0.3375,0.1,Other_extended
24,56,0.42857142857142894,0.244791666666667,0.017857142857143002,Handwritten_extended
31,99,0.313131313131313,0.22189638318670601,0.010101010101010001,Handwritten_extended
6,13,0.46153846153846206,0.20512820512820498,0.076923076923077,Other_extended
16,52,0.307692307692308,0.286057692307692,0.016826923076923,Handwritten_extended
5,14,0.3571428571428571,0.128571428571429,0.07142857142857201,Other_extended
22,102,0.215686274509804,0.200534759358289,0.009803921568626998,Handwritten_extended
22,41,0.536585365853659,0.352549889135255,0.022172949002217,Printed_extended
7,11,0.6363636363636359,0.23376623376623398,0.09090909090909101,Other_extended
5,7,0.7142857142857142,0.314285714285714,0.14285714285714302,Other_extended
7,25,0.28,0.18285714285714302,0.028571428571429,Printed_extended
9,7,1.28571428571429,0.523809523809524,0.095238095238095,Other_extended
16,30,0.5333333333333329,0.18958333333333302,0.03333333333333299,Handwritten_extended
16,48,0.33333333333333304,0.25,0.01953125,Handwritten_extended
31,21,1.47619047619048,0.282642089093702,0.030721966205837,Handwritten_extended
24,35,0.6857142857142859,0.622619047619048,0.028571428571429,Handwritten_extended
15,41,0.365853658536585,0.258536585365854,0.022764227642277,Printed_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
5,5,1.0,0.24,0.16,Other_extended
22,41,0.536585365853659,0.239467849223947,0.022172949002217,Printed_extended
6,5,1.2,0.5,0.133333333333333,Other_extended
25,135,0.185185185185185,0.14429629629629598,0.007407407407406999,Handwritten_extended
15,71,0.211267605633803,0.287323943661972,0.012206572769953001,Printed_extended
3,3,1.0,0.444444444444444,0.222222222222222,Other_extended
22,69,0.318840579710145,0.22529644268774698,0.013175230566535,Printed_extended
20,84,0.23809523809523803,0.28154761904761894,0.011904761904761998,Printed_extended
21,72,0.29166666666666696,0.47619047619047605,0.013888888888889,Handwritten_extended
16,8,2.0,0.4375,0.0546875,Other_extended
29,86,0.337209302325581,0.271451483560545,0.011627906976744,Handwritten_extended
3,10,0.3,0.4333333333333329,0.1,Other_extended
5,6,0.833333333333333,0.33333333333333304,0.133333333333333,Other_extended
56,103,0.543689320388349,0.281900138696255,0.009708737864078002,Handwritten_extended
4,3,1.33333333333333,0.083333333333333,0.083333333333333,Other_extended
3,6,0.5,0.7777777777777779,0.166666666666667,Other_extended
18,93,0.193548387096774,0.222819593787336,0.010752688172043001,Handwritten_extended
8,9,0.8888888888888891,0.19444444444444395,0.111111111111111,Other_extended
49,95,0.515789473684211,0.188184747583244,0.010526315789474001,Handwritten_extended
6,11,0.545454545454545,0.15151515151515196,0.09090909090909101,Other_extended
3,9,0.33333333333333304,0.407407407407407,0.111111111111111,Other_extended
11,14,0.7857142857142858,0.35064935064935104,0.071428571428571,Other_extended
31,99,0.313131313131313,0.509938090583252,0.010101010101010001,Handwritten_extended
16,51,0.313725490196078,0.11274509803921601,0.018382352941177,Printed_extended
39,25,1.56,0.343589743589744,0.024615384615384997,Printed_extended
6,9,0.666666666666667,0.296296296296296,0.074074074074074,Printed_extended
6,13,0.46153846153846206,0.384615384615385,0.076923076923077,Other_extended
8,19,0.421052631578947,0.34210526315789497,0.052631578947369,Other_extended
5,3,1.6666666666666698,0.733333333333333,0.133333333333333,Other_extended
18,137,0.131386861313869,0.266828872668289,0.006488240064882,Printed_extended
23,69,0.33333333333333304,0.349086326402016,0.014492753623188,Handwritten_extended
114,89,1.28089887640449,0.122314212497536,0.008673368815296999,Mixed_extended
8,12,0.666666666666667,0.125,0.083333333333333,Other_extended
13,110,0.11818181818181801,0.235664335664335,0.009090909090909,Printed_extended
20,77,0.25974025974026,0.252597402597403,0.011688311688312001,Printed_extended
3,5,0.6,0.066666666666667,0.133333333333333,Other_extended
20,62,0.32258064516129,0.687096774193548,0.016129032258065,Printed_extended
21,158,0.132911392405063,0.167570825798674,0.006027727546715001,Handwritten_extended
788,4,197.0,0.49746192893401003,0.000951776649746,Other_extended
4,4,1.0,0.25,0.1875,Other_extended
16,48,0.33333333333333304,0.2734375,0.018229166666667,Printed_extended
16,49,0.326530612244898,0.230867346938775,0.019132653061224997,Handwritten_extended
3,3,1.0,0.111111111111111,0.111111111111111,Other_extended
10,18,0.555555555555556,0.33888888888888896,0.055555555555556,Other_extended
31,21,1.47619047619048,0.28110599078341,0.030721966205837,Handwritten_extended
17,75,0.226666666666667,0.27529411764705897,0.011764705882353,Printed_extended
14,69,0.202898550724638,0.24223602484471998,0.013457556935818,Printed_extended
16,30,0.5333333333333329,0.304166666666667,0.03333333333333299,Handwritten_extended
3,7,0.42857142857142894,0.14285714285714302,0.14285714285714302,Other_extended
15,71,0.211267605633803,0.298591549295774,0.012206572769953001,Printed_extended
18,79,0.22784810126582297,0.317158931082982,0.012658227848101002,Handwritten_extended
16,102,0.156862745098039,0.29718137254902,0.008578431372549,Printed_extended
3,3,1.0,0.555555555555555,0.222222222222222,Other_extended
12,52,0.23076923076923103,0.171474358974359,0.017628205128205003,Handwritten_extended
8,7,1.14285714285714,0.30357142857142894,0.107142857142857,Other_extended
12,36,0.33333333333333304,0.215277777777778,0.027777777777778,Handwritten_extended
5,13,0.384615384615385,0.584615384615385,0.076923076923077,Other_extended
18,137,0.131386861313869,0.24695863746958602,0.006488240064882,Printed_extended
17,29,0.586206896551724,0.29614604462474603,0.03448275862069,Handwritten_extended
20,26,0.7692307692307689,0.265384615384615,0.038461538461539,Other_extended
10,23,0.43478260869565205,0.356521739130435,0.039130434782609,Printed_extended
29,192,0.151041666666667,0.203125,0.005208333333333,Handwritten_extended
3,3,1.0,0.7777777777777779,0.222222222222222,Other_extended
5,14,0.3571428571428571,0.24285714285714302,0.07142857142857201,Other_extended
4,4,1.0,0.25,0.1875,Other_extended
20,85,0.23529411764705901,0.188823529411765,0.011176470588235,Handwritten_extended
4,5,0.8,0.65,0.2,Other_extended
44,73,0.602739726027397,0.2546699875467,0.013075965130759998,Printed_extended
24,49,0.48979591836734704,0.404761904761905,0.018707482993196998,Printed_extended
42,100,0.42,0.22928571428571398,0.01,Handwritten_extended
49,95,0.515789473684211,0.154027926960258,0.010526315789474001,Handwritten_extended
45,123,0.365853658536585,0.161156278229449,0.007949412827462,Handwritten_extended
20,171,0.116959064327485,0.23918128654970802,0.005847953216374001,Handwritten_extended
16,9,1.77777777777778,0.444444444444444,0.055555555555556,Printed_extended
22,69,0.318840579710145,0.572463768115942,0.014492753623188,Printed_extended
12,56,0.214285714285714,0.20089285714285698,0.014880952380951998,Printed_extended
24,148,0.162162162162162,0.224099099099099,0.006756756756756999,Printed_extended
14,33,0.424242424242424,0.27056277056277,0.03030303030303,Handwritten_extended
10,14,0.7142857142857142,0.314285714285714,0.05714285714285701,Other_extended
6,12,0.5,0.236111111111111,0.055555555555556,Printed_extended
13,41,0.31707317073170693,0.31894934333958697,0.024390243902439,Handwritten_extended
22,84,0.261904761904762,0.250541125541125,0.011363636363636001,Printed_extended
11,19,0.578947368421053,0.27751196172248804,0.052631578947369,Other_extended
5,5,1.0,0.44,0.16,Other_extended
4,3,1.33333333333333,0.4166666666666671,0.083333333333333,Other_extended
8,19,0.421052631578947,0.23684210526315802,0.052631578947369,Other_extended
37,52,0.711538461538462,0.152806652806653,0.018191268191268,Printed_extended
3,5,0.6,0.666666666666667,0.2,Other_extended
28,166,0.168674698795181,0.271729776247848,0.006024096385542,Handwritten_extended
14,24,0.583333333333333,0.32142857142857106,0.035714285714286004,Printed_extended
3,3,1.0,0.111111111111111,0.111111111111111,Other_extended
37,29,1.27586206896552,0.49301025163094103,0.026095060577818997,Handwritten_extended
20,48,0.4166666666666671,0.1625,0.01875,Handwritten_extended
10,14,0.7142857142857142,0.32142857142857106,0.05714285714285701,Other_extended
5,5,1.0,0.52,0.16,Other_extended
6,9,0.666666666666667,0.592592592592593,0.111111111111111,Other_extended
4,51,0.07843137254902001,0.083333333333333,0.019607843137255002,Other_extended
16,33,0.484848484848485,0.246212121212121,0.028409090909091002,Handwritten_extended
3,10,0.3,0.066666666666667,0.03333333333333299,Other_extended
14,69,0.202898550724638,0.237060041407867,0.013457556935818,Printed_extended
22,17,1.29411764705882,0.3475935828877,0.042780748663102004,Printed_extended
3,3,1.0,0.111111111111111,0.0,Other_extended
4,13,0.307692307692308,0.153846153846154,0.076923076923077,Other_extended
5,3,1.6666666666666698,0.5333333333333329,0.133333333333333,Other_extended
16,47,0.340425531914894,0.386968085106383,0.021276595744681,Handwritten_extended
30,74,0.40540540540540504,0.15720720720720702,0.013513513513513998,Handwritten_extended
5,8,0.625,0.225,0.075,Other_extended
37,26,1.42307692307692,0.29313929313929304,0.025987525987526003,Handwritten_extended
7,11,0.6363636363636359,0.207792207792208,0.09090909090909101,Other_extended
44,62,0.7096774193548392,0.280058651026393,0.016129032258065,Handwritten_extended
15,39,0.384615384615385,0.26153846153846105,0.023931623931624,Handwritten_extended
15,27,0.555555555555556,0.192592592592593,0.034567901234568,Handwritten_extended
67,57,1.17543859649123,0.158418434145064,0.014663524482848998,Handwritten_extended
3,11,0.272727272727273,0.03030303030303,0.09090909090909101,Other_extended
20,52,0.384615384615385,0.2125,0.018269230769231003,Printed_extended
46,150,0.306666666666667,0.22695652173913003,0.006666666666667,Handwritten_extended
6,11,0.545454545454545,0.33333333333333304,0.09090909090909101,Other_extended
6,11,0.545454545454545,0.287878787878788,0.07575757575757598,Other_extended
5,12,0.4166666666666671,0.083333333333333,0.083333333333333,Other_extended
9,15,0.6,0.25925925925925897,0.066666666666667,Other_extended
7,9,0.7777777777777779,0.38095238095238104,0.095238095238095,Other_extended
6,16,0.375,0.3125,0.0625,Other_extended
9,25,0.36,0.33333333333333304,0.035555555555556,Other_extended
6,13,0.46153846153846206,0.538461538461538,0.076923076923077,Other_extended
16,23,0.695652173913043,0.282608695652174,0.043478260869565,Handwritten_extended
6,12,0.5,0.48611111111111105,0.083333333333333,Other_extended
6,12,0.5,0.305555555555555,0.069444444444445,Other_extended
41,174,0.23563218390804605,0.14325763947294598,0.005747126436781999,Handwritten_extended
8,7,1.14285714285714,0.33928571428571397,0.107142857142857,Other_extended
63,96,0.65625,0.281746031746031,0.010416666666667001,Handwritten_extended
15,21,0.7142857142857142,0.40317460317460296,0.041269841269841005,Printed_extended
9,8,1.125,0.305555555555556,0.09722222222222197,Other_extended
462,5,92.4,0.415151515151515,0.0017316017316020003,Other_extended
5,5,1.0,0.44,0.16,Other_extended
4,9,0.444444444444444,0.33333333333333304,0.111111111111111,Other_extended
27,125,0.21600000000000003,0.344592592592593,0.008,Printed_extended
6,8,0.75,0.375,0.125,Other_extended
5,12,0.4166666666666671,0.46666666666666706,0.083333333333333,Other_extended
5,14,0.3571428571428571,0.214285714285714,0.07142857142857201,Other_extended
23,52,0.442307692307692,0.164715719063545,0.018394648829432,Handwritten_extended
35,181,0.19337016574585603,0.17711128650355104,0.005524861878452999,Handwritten_extended
16,61,0.262295081967213,0.37192622950819704,0.014344262295082,Printed_extended
12,15,0.8,0.222222222222222,0.066666666666667,Other_extended
9,8,1.125,0.29166666666666696,0.09722222222222197,Other_extended
16,21,0.7619047619047621,0.41071428571428603,0.04761904761904799,Other_extended
25,131,0.19083969465648898,0.277251908396946,0.007328244274809,Printed_extended
4,11,0.36363636363636404,0.136363636363636,0.022727272727273,Other_extended
6,12,0.5,0.083333333333333,0.083333333333333,Other_extended
22,186,0.11827956989247301,0.24608993157380202,0.004887585532746999,Printed_extended
6,13,0.46153846153846206,0.166666666666667,0.076923076923077,Other_extended
18,20,0.9,0.297222222222222,0.05,Other_extended
40,110,0.36363636363636404,0.19159090909090898,0.009090909090909,Handwritten_extended
368,16,23.0,0.12873641304347802,0.0025475543478260003,Other_extended
25,58,0.43103448275862105,0.291724137931034,0.017241379310345,Handwritten_extended
18,93,0.193548387096774,0.22461170848267603,0.010752688172043001,Handwritten_extended
4,14,0.28571428571428603,0.107142857142857,0.07142857142857201,Other_extended
9,13,0.6923076923076921,0.23076923076923103,0.076923076923077,Other_extended
17,149,0.11409395973154401,0.250690880378997,0.006711409395973,Printed_extended
15,71,0.211267605633803,0.298591549295774,0.012206572769953001,Printed_extended
18,20,0.9,0.33055555555555605,0.05,Other_extended
9,3,3.0,0.33333333333333304,0.0,Other_extended
3,3,1.0,0.555555555555555,0.222222222222222,Other_extended
29,116,0.25,0.12782401902497,0.008620689655171999,Handwritten_extended
18,12,1.5,0.268518518518519,0.050925925925926,Handwritten_extended
19,31,0.6129032258064521,0.28522920203735197,0.032258064516129,Handwritten_extended
11,12,0.916666666666667,0.621212121212121,0.083333333333333,Other_extended
25,79,0.316455696202532,0.28556962025316396,0.012658227848101002,Handwritten_extended
14,145,0.096551724137931,0.24975369458128102,0.005418719211823,Printed_extended
23,15,1.53333333333333,0.34202898550724603,0.040579710144928,Other_extended
21,14,1.5,0.5714285714285711,0.04421768707483,Printed_extended
4,9,0.444444444444444,0.25,0.111111111111111,Other_extended
19,45,0.422222222222222,0.242105263157895,0.021052631578946997,Handwritten_extended
62,56,1.10714285714286,0.19873271889400895,0.015841013824885,Handwritten_extended
24,148,0.162162162162162,0.224099099099099,0.006756756756756999,Printed_extended
14,24,0.583333333333333,0.33333333333333304,0.035714285714286004,Printed_extended
20,4,5.0,0.25,0.0375,Other_extended
24,56,0.42857142857142894,0.234375,0.017857142857143002,Handwritten_extended
21,80,0.2625,0.53452380952381,0.0125,Printed_extended
9,13,0.6923076923076921,0.299145299145299,0.05982905982906,Printed_extended
5,8,0.625,0.525,0.125,Other_extended
5,6,0.833333333333333,0.46666666666666706,0.133333333333333,Other_extended
13,31,0.419354838709678,0.223325062034739,0.027295285359802003,Printed_extended
24,57,0.421052631578947,0.334795321637427,0.016081871345029,Printed_extended
5,10,0.5,0.48,0.1,Other_extended
5,11,0.45454545454545503,0.272727272727273,0.072727272727273,Other_extended
4,12,0.33333333333333304,0.020833333333333,0.083333333333333,Other_extended
9,25,0.36,0.293333333333333,0.035555555555556,Other_extended
33,89,0.37078651685393293,0.272727272727273,0.010554988083078002,Handwritten_extended
23,33,0.696969696969697,0.287220026350461,0.03030303030303,Handwritten_extended
10,18,0.555555555555556,0.4,0.055555555555556,Other_extended
16,69,0.23188405797101397,0.345108695652174,0.014492753623188,Handwritten_extended
15,27,0.555555555555556,0.09135802469135801,0.034567901234568,Handwritten_extended
26,55,0.47272727272727294,0.33426573426573397,0.018181818181818,Handwritten_extended
5,11,0.45454545454545503,0.490909090909091,0.072727272727273,Other_extended
12,43,0.279069767441861,0.23837209302325602,0.01937984496124,Printed_extended
18,94,0.19148936170212802,0.307919621749409,0.010638297872341001,Printed_extended
8,14,0.5714285714285711,0.294642857142857,0.071428571428571,Other_extended
20,87,0.22988505747126398,0.263793103448276,0.010344827586206999,Handwritten_extended
11,13,0.8461538461538459,0.45454545454545403,0.076923076923077,Other_extended
6,12,0.5,0.33333333333333304,0.083333333333333,Other_extended
12,15,0.8,0.28333333333333305,0.066666666666667,Other_extended
31,36,0.8611111111111109,0.19265232974910398,0.027777777777778,Handwritten_extended
15,71,0.211267605633803,0.32863849765258196,0.014084507042254,Printed_extended
13,8,1.625,0.605769230769231,0.067307692307692,Other_extended
20,85,0.23529411764705901,0.194705882352941,0.011176470588235,Handwritten_extended
7,4,1.75,0.5,0.107142857142857,Other_extended
5,8,0.625,0.225,0.075,Other_extended
18,20,0.9,0.32222222222222197,0.05,Other_extended
21,77,0.272727272727273,0.23500309214594897,0.011750154607297999,Printed_extended
24,122,0.19672131147541003,0.28312841530054605,0.008196721311475001,Printed_extended
11,14,0.7857142857142858,0.31818181818181795,0.058441558441559,Other_extended
17,37,0.45945945945946,0.23052464228934802,0.02543720190779,Handwritten_extended
13,32,0.40625,0.276442307692308,0.028846153846154,Handwritten_extended
3,5,0.6,0.133333333333333,0.2,Other_extended
3,33,0.09090909090909101,0.4747474747474749,0.03030303030303,Other_extended
114,83,1.37349397590361,0.36112872542802793,0.008666243923060998,Mixed_extended
32,34,0.941176470588235,0.246323529411765,0.028492647058823997,Handwritten_extended
5,11,0.45454545454545503,0.490909090909091,0.072727272727273,Other_extended
3,3,1.0,0.111111111111111,0.111111111111111,Other_extended
58,62,0.9354838709677421,0.195773081201335,0.016129032258065,Handwritten_extended
15,52,0.28846153846153805,0.33846153846153804,0.019230769230768996,Handwritten_extended
20,40,0.5,0.3625,0.025,Printed_extended
17,37,0.45945945945946,0.275039745627981,0.02543720190779,Handwritten_extended
3,4,0.75,0.5,0.25,Other_extended
20,171,0.116959064327485,0.264327485380117,0.005847953216374001,Handwritten_extended
22,69,0.318840579710145,0.23056653491436102,0.013833992094862,Printed_extended
16,48,0.33333333333333304,0.25260416666666696,0.01953125,Handwritten_extended
16,66,0.24242424242424201,0.392992424242424,0.014204545454546,Printed_extended
6,4,1.5,0.5,0.125,Other_extended
28,20,1.4,0.37321428571428605,0.033928571428572,Handwritten_extended
3,3,1.0,0.7777777777777779,0.222222222222222,Other_extended
16,69,0.23188405797101397,0.34692028985507206,0.014492753623188,Handwritten_extended
4,6,0.666666666666667,0.5,0.166666666666667,Other_extended
7,13,0.538461538461538,0.45054945054945,0.076923076923077,Other_extended
6,8,0.75,0.375,0.10416666666666699,Other_extended
9,11,0.818181818181818,0.18181818181818202,0.060606060606060996,Other_extended
15,16,0.9375,0.3625,0.0625,Handwritten_extended
22,69,0.318840579710145,0.229907773386034,0.013833992094862,Printed_extended
22,338,0.06508875739645,0.37869822485207105,0.002958579881657,Printed_extended
14,88,0.15909090909090898,0.20048701298701302,0.011363636363636001,Printed_extended
6,3,2.0,0.277777777777778,0.055555555555556,Other_extended
63,96,0.65625,0.282242063492063,0.010416666666667001,Handwritten_extended
16,51,0.313725490196078,0.553921568627451,0.019607843137255002,Printed_extended
29,192,0.151041666666667,0.21982758620689605,0.005208333333333,Handwritten_extended
28,53,0.5283018867924529,0.31266846361185996,0.018867924528301997,Handwritten_extended
18,12,1.5,0.268518518518519,0.050925925925926,Handwritten_extended
4,3,1.33333333333333,0.4166666666666671,0.083333333333333,Other_extended
18,142,0.126760563380282,0.19757433489827897,0.007042253521127,Printed_extended
5,6,0.833333333333333,0.33333333333333304,0.166666666666667,Other_extended
3,3,1.0,0.444444444444444,0.222222222222222,Other_extended
15,56,0.267857142857143,0.570238095238095,0.017857142857143002,Printed_extended
6,3,2.0,0.222222222222222,0.0,Other_extended
