a1,a2,a3,a4,a5,res
19,99,0.191919191919192,0.17703349282296602,0.010101010101010001,Handwritten_extended
24,52,0.46153846153846206,0.26121794871794896,0.019230769230768996,Printed_extended
31,40,0.775,0.325,0.025,Handwritten_extended
22,64,0.34375,0.21235795454545497,0.015625,Handwritten_extended
24,122,0.19672131147541003,0.272199453551913,0.008196721311475001,Printed_extended
26,35,0.742857142857143,0.25934065934065903,0.028571428571429,Handwritten_extended
5,6,0.833333333333333,0.4333333333333329,0.133333333333333,Other_extended
14,33,0.424242424242424,0.279220779220779,0.03030303030303,Handwritten_extended
6,13,0.46153846153846206,0.20512820512820498,0.076923076923077,Other_extended
31,21,1.47619047619048,0.26574500768049103,0.030721966205837,Handwritten_extended
18,94,0.19148936170212802,0.313238770685579,0.010638297872341001,Printed_extended
10,31,0.32258064516129,0.180645161290323,0.032258064516129,Other_extended
6,13,0.46153846153846206,0.538461538461538,0.076923076923077,Other_extended
5,5,1.0,0.52,0.16,Other_extended
17,132,0.128787878787879,0.6666666666666661,0.007575757575758001,Printed_extended
9,3,3.0,0.37037037037037,0.0,Other_extended
6,13,0.46153846153846206,0.282051282051282,0.076923076923077,Other_extended
49,85,0.576470588235294,0.400960384153661,0.011764705882353,Handwritten_extended
15,206,0.07281553398058299,0.203236245954693,0.004854368932039001,Printed_extended
46,150,0.306666666666667,0.23304347826087,0.006666666666667,Handwritten_extended
13,36,0.36111111111111105,0.26709401709401703,0.023504273504274,Handwritten_extended
18,12,1.5,0.25462962962963,0.050925925925926,Handwritten_extended
10,31,0.32258064516129,0.341935483870968,0.029032258064516002,Printed_extended
4,14,0.28571428571428603,0.7857142857142858,0.07142857142857201,Other_extended
19,100,0.19,0.188947368421053,0.008947368421053002,Handwritten_extended
23,55,0.418181818181818,0.601581027667984,0.018181818181818,Handwritten_extended
24,122,0.19672131147541003,0.28312841530054605,0.008196721311475001,Printed_extended
16,69,0.23188405797101397,0.34692028985507206,0.014492753623188,Handwritten_extended
6,7,0.857142857142857,0.404761904761905,0.07142857142857201,Other_extended
3,4,0.75,0.33333333333333304,0.25,Other_extended
5,11,0.45454545454545503,0.327272727272727,0.072727272727273,Other_extended
16,151,0.10596026490066199,0.28311258278145696,0.005794701986755,Printed_extended
27,66,0.409090909090909,0.38327721661055,0.015151515151515,Printed_extended
15,16,0.9375,0.3875,0.0625,Handwritten_extended
13,32,0.40625,0.25240384615384603,0.026442307692307997,Printed_extended
11,79,0.139240506329114,0.371691599539701,0.011507479861910001,Printed_extended
9,15,0.6,0.585185185185185,0.066666666666667,Other_extended
15,148,0.101351351351351,0.28018018018018,0.006756756756756999,Printed_extended
15,21,0.7142857142857142,0.365079365079365,0.04761904761904799,Handwritten_extended
40,113,0.35398230088495597,0.169911504424779,0.008849557522124001,Handwritten_extended
16,49,0.326530612244898,0.25765306122449,0.020408163265306,Handwritten_extended
16,21,0.7619047619047621,0.41071428571428603,0.04761904761904799,Other_extended
11,36,0.305555555555556,0.265151515151515,0.027777777777778,Printed_extended
12,48,0.25,0.319444444444444,0.020833333333333,Handwritten_extended
15,21,0.7142857142857142,0.40634920634920596,0.041269841269841005,Printed_extended
23,15,1.53333333333333,0.379710144927536,0.040579710144928,Other_extended
23,69,0.33333333333333304,0.349716446124764,0.014492753623188,Handwritten_extended
4,3,1.33333333333333,0.4166666666666671,0.166666666666667,Other_extended
8,13,0.615384615384615,0.307692307692308,0.076923076923077,Other_extended
21,80,0.2625,0.17559523809523803,0.011309523809524,Printed_extended
19,107,0.17757009345794397,0.27102803738317804,0.009345794392523001,Printed_extended
8,14,0.5714285714285711,0.28571428571428603,0.071428571428571,Other_extended
6,9,0.666666666666667,0.296296296296296,0.074074074074074,Printed_extended
3,3,1.0,0.444444444444444,0.222222222222222,Other_extended
49,95,0.515789473684211,0.2,0.010526315789474001,Handwritten_extended
14,33,0.424242424242424,0.23376623376623398,0.03030303030303,Handwritten_extended
5,12,0.4166666666666671,0.2,0.083333333333333,Other_extended
24,57,0.421052631578947,0.332602339181286,0.016812865497075998,Printed_extended
13,32,0.40625,0.276442307692308,0.028846153846154,Handwritten_extended
6,3,2.0,0.277777777777778,0.111111111111111,Other_extended
5,6,0.833333333333333,0.2,0.133333333333333,Other_extended
35,258,0.135658914728682,0.17785160575858303,0.0037652270210409996,Printed_extended
7,15,0.46666666666666706,0.23809523809523803,0.066666666666667,Other_extended
45,123,0.365853658536585,0.154471544715447,0.007949412827462,Handwritten_extended
16,66,0.24242424242424201,0.607007575757576,0.015151515151515,Printed_extended
9,25,0.36,0.311111111111111,0.035555555555556,Other_extended
62,195,0.31794871794871804,0.21298593879239,0.005128205128205,Handwritten_extended
5,5,1.0,0.4,0.12,Other_extended
15,119,0.126050420168067,0.6593837535014001,0.008403361344538,Printed_extended
5,5,1.0,0.16,0.16,Other_extended
4,9,0.444444444444444,0.055555555555556,0.111111111111111,Other_extended
19,107,0.17757009345794397,0.677816035415641,0.009345794392523001,Printed_extended
15,12,1.25,0.22777777777777802,0.06111111111111099,Handwritten_extended
31,36,0.8611111111111109,0.238351254480287,0.027777777777778,Handwritten_extended
7,11,0.6363636363636359,0.25974025974026,0.09090909090909101,Other_extended
5,6,0.833333333333333,0.4333333333333329,0.166666666666667,Other_extended
3,9,0.33333333333333304,0.407407407407407,0.111111111111111,Other_extended
16,46,0.34782608695652195,0.273097826086957,0.021739130434783,Handwritten_extended
24,35,0.6857142857142859,0.221428571428571,0.028571428571429,Handwritten_extended
13,151,0.08609271523178799,0.542027508914926,0.0066225165562909995,Printed_extended
22,17,1.29411764705882,0.34491978609625706,0.042780748663102004,Printed_extended
15,71,0.211267605633803,0.31455399061032896,0.012206572769953001,Printed_extended
11,12,0.916666666666667,0.492424242424242,0.083333333333333,Other_extended
5,5,1.0,0.36,0.16,Other_extended
22,69,0.318840579710145,0.19828722002635102,0.013175230566535,Printed_extended
12,13,0.923076923076923,0.28846153846153805,0.076923076923077,Other_extended
20,87,0.22988505747126398,0.259195402298851,0.010344827586206999,Handwritten_extended
5,12,0.4166666666666671,0.33333333333333304,0.083333333333333,Other_extended
5,5,1.0,0.6,0.16,Other_extended
10,31,0.32258064516129,0.419354838709677,0.032258064516129,Printed_extended
9,25,0.36,0.31555555555555603,0.035555555555556,Other_extended
44,52,0.8461538461538459,0.280594405594406,0.019230769230768996,Handwritten_extended
13,31,0.419354838709678,0.16377171215880898,0.024813895781638,Printed_extended
20,126,0.158730158730159,0.23253968253968202,0.007936507936508,Handwritten_extended
12,11,1.09090909090909,0.446969696969697,0.07575757575757598,Other_extended
5,5,1.0,0.6,0.16,Other_extended
20,62,0.32258064516129,0.24919354838709698,0.014516129032258001,Printed_extended
6,11,0.545454545454545,0.409090909090909,0.09090909090909101,Other_extended
9,25,0.36,0.31555555555555603,0.035555555555556,Other_extended
11,14,0.7857142857142858,0.3571428571428571,0.071428571428571,Other_extended
5,8,0.625,0.325,0.075,Other_extended
19,107,0.17757009345794397,0.294146581406788,0.009345794392523001,Printed_extended
3,3,1.0,0.7777777777777779,0.222222222222222,Other_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
9,15,0.6,0.24444444444444396,0.066666666666667,Other_extended
6,16,0.375,0.15625,0.0625,Other_extended
16,44,0.36363636363636404,0.461647727272727,0.022727272727273,Handwritten_extended
14,24,0.583333333333333,0.32142857142857106,0.035714285714286004,Printed_extended
26,46,0.565217391304348,0.269230769230769,0.020903010033445,Handwritten_extended
6,16,0.375,0.0625,0.0625,Other_extended
15,33,0.45454545454545503,0.36767676767676793,0.028282828282828,Printed_extended
14,24,0.583333333333333,0.267857142857143,0.038690476190476,Handwritten_extended
4,3,1.33333333333333,0.166666666666667,0.0,Other_extended
16,44,0.36363636363636404,0.267045454545454,0.019886363636363997,Handwritten_extended
29,38,0.763157894736842,0.25408348457350305,0.02540834845735,Handwritten_extended
3,11,0.272727272727273,0.03030303030303,0.09090909090909101,Other_extended
17,41,0.41463414634146295,0.279770444763271,0.021520803443329,Printed_extended
55,163,0.337423312883436,0.243614054657,0.006134969325153001,Handwritten_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
22,64,0.34375,0.253551136363636,0.015625,Handwritten_extended
12,16,0.75,0.46875,0.0625,Other_extended
5,5,1.0,0.56,0.16,Other_extended
21,23,0.91304347826087,0.345755693581781,0.039337474120082996,Printed_extended
35,181,0.19337016574585603,0.159589581689029,0.005524861878452999,Handwritten_extended
5,8,0.625,0.25,0.1,Other_extended
3,10,0.3,0.066666666666667,0.03333333333333299,Other_extended
45,123,0.365853658536585,0.145257452574526,0.007949412827462,Handwritten_extended
3,4,0.75,0.666666666666667,0.25,Other_extended
22,83,0.265060240963855,0.252464403066813,0.010952902519168002,Printed_extended
4,10,0.4,0.35,0.1,Other_extended
25,58,0.43103448275862105,0.28413793103448304,0.017241379310345,Handwritten_extended
6,28,0.214285714285714,0.083333333333333,0.035714285714286004,Other_extended
6,13,0.46153846153846206,0.20512820512820498,0.076923076923077,Other_extended
601,14,42.9285714285714,0.119562633705729,0.0015450439743290001,Other_extended
9,79,0.11392405063291099,0.272855133614627,0.012658227848101002,Mixed_extended
601,14,42.9285714285714,0.14273829332065602,0.0015450439743290001,Other_extended
18,125,0.14400000000000002,0.23466666666666697,0.007555555555556,Printed_extended
10,31,0.32258064516129,0.17741935483871,0.032258064516129,Other_extended
49,95,0.515789473684211,0.18882921589688503,0.010526315789474001,Handwritten_extended
3,3,1.0,0.33333333333333304,0.222222222222222,Other_extended
3,10,0.3,0.9,0.1,Other_extended
15,33,0.45454545454545503,0.23434343434343397,0.026262626262626,Printed_extended
17,75,0.226666666666667,0.28235294117647103,0.011764705882353,Printed_extended
15,105,0.14285714285714302,0.184761904761905,0.008253968253968,Printed_extended
5,5,1.0,0.48,0.16,Other_extended
3,4,0.75,0.33333333333333304,0.25,Other_extended
9,7,1.28571428571429,0.523809523809524,0.095238095238095,Other_extended
12,40,0.3,0.28333333333333305,0.025,Printed_extended
3,12,0.25,0.055555555555556,0.083333333333333,Other_extended
20,14,1.42857142857143,0.36071428571428604,0.04642857142857199,Other_extended
16,46,0.34782608695652195,0.27173913043478304,0.021739130434783,Handwritten_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
12,151,0.07947019867549701,0.23785871964679897,0.0066225165562909995,Printed_extended
16,30,0.5333333333333329,0.289583333333333,0.03333333333333299,Handwritten_extended
29,192,0.151041666666667,0.21982758620689702,0.005208333333333,Handwritten_extended
3,9,0.33333333333333304,0.407407407407407,0.111111111111111,Other_extended
3,10,0.3,0.03333333333333299,0.066666666666667,Other_extended
6,5,1.2,0.5,0.133333333333333,Other_extended
21,54,0.38888888888888895,0.6825396825396819,0.018518518518518996,Printed_extended
29,38,0.763157894736842,0.661524500907441,0.026315789473683997,Handwritten_extended
12,48,0.25,0.326388888888889,0.020833333333333,Handwritten_extended
20,53,0.377358490566038,0.27735849056603806,0.018867924528301997,Printed_extended
27,33,0.818181818181818,0.30864197530864196,0.03030303030303,Handwritten_extended
5,13,0.384615384615385,0.123076923076923,0.076923076923077,Other_extended
55,163,0.337423312883436,0.243614054657,0.006134969325153001,Handwritten_extended
16,21,0.7619047619047621,0.36309523809523797,0.04761904761904799,Other_extended
788,4,197.0,0.49968274111675104,0.000951776649746,Other_extended
5,5,1.0,0.56,0.16,Other_extended
6,3,2.0,0.277777777777778,0.111111111111111,Other_extended
7,11,0.6363636363636359,0.35064935064935104,0.09090909090909101,Other_extended
21,77,0.272727272727273,0.23747680890538,0.011750154607297999,Printed_extended
16,151,0.10596026490066199,0.251655629139073,0.005794701986755,Printed_extended
20,52,0.384615384615385,0.21826923076923102,0.017307692307692003,Printed_extended
6,10,0.6,0.33333333333333304,0.1,Other_extended
44,73,0.602739726027397,0.27334993773349897,0.013075965130759998,Printed_extended
368,16,23.0,0.100033967391304,0.0025475543478260003,Other_extended
22,338,0.06508875739645,0.573830016137708,0.002958579881657,Printed_extended
5,15,0.33333333333333304,0.2,0.066666666666667,Other_extended
462,5,92.4,0.424242424242424,0.0017316017316020003,Other_extended
50,150,0.33333333333333304,0.20586666666666698,0.006666666666667,Handwritten_extended
4,3,1.33333333333333,0.4166666666666671,0.083333333333333,Other_extended
24,52,0.46153846153846206,0.262820512820513,0.019230769230768996,Printed_extended
4,3,1.33333333333333,0.4166666666666671,0.166666666666667,Other_extended
5,7,0.7142857142857142,0.0,0.0,Other_extended
5,5,1.0,0.56,0.16,Other_extended
20,166,0.120481927710843,0.200903614457831,0.006024096385542,Handwritten_extended
5,10,0.5,0.56,0.1,Other_extended
12,24,0.5,0.246527777777778,0.034722222222222,Printed_extended
5,13,0.384615384615385,0.18461538461538501,0.076923076923077,Other_extended
13,64,0.203125,0.282451923076923,0.015625,Mixed_extended
15,27,0.555555555555556,0.562962962962963,0.037037037037037,Handwritten_extended
4,3,1.33333333333333,0.25,0.166666666666667,Other_extended
399,16,24.9375,0.12703634085213,0.0023496240601500002,Other_extended
7,11,0.6363636363636359,0.545454545454545,0.09090909090909101,Other_extended
114,89,1.28089887640449,0.122314212497536,0.008673368815296999,Mixed_extended
20,48,0.4166666666666671,0.334375,0.020833333333333,Handwritten_extended
3,11,0.272727272727273,0.212121212121212,0.09090909090909101,Other_extended
17,37,0.45945945945946,0.22734499205087402,0.02543720190779,Handwritten_extended
29,116,0.25,0.453923900118906,0.008620689655171999,Handwritten_extended
51,109,0.46788990825688104,0.160460514481022,0.009174311926606,Handwritten_extended
15,71,0.211267605633803,0.32488262910798105,0.014084507042254,Printed_extended
24,148,0.162162162162162,0.18074324324324303,0.006475225225225,Printed_extended
11,13,0.8461538461538459,0.45454545454545403,0.076923076923077,Other_extended
14,18,0.7777777777777779,0.226190476190476,0.04761904761904799,Other_extended
5,9,0.555555555555556,0.48888888888888893,0.111111111111111,Other_extended
10,5,2.0,0.48,0.08,Other_extended
7,9,0.7777777777777779,0.523809523809524,0.111111111111111,Other_extended
12,48,0.25,0.4479166666666671,0.020833333333333,Handwritten_extended
22,183,0.120218579234973,0.264778936910085,0.005464480874317001,Printed_extended
20,65,0.307692307692308,0.26076923076923103,0.014615384615384999,Printed_extended
17,148,0.114864864864865,0.24523052464228898,0.006756756756756999,Printed_extended
27,258,0.10465116279069801,0.186333620442148,0.0038759689922479995,Handwritten_extended
15,23,0.652173913043478,0.263768115942029,0.040579710144928,Handwritten_extended
6,13,0.46153846153846206,0.538461538461538,0.076923076923077,Other_extended
19,107,0.17757009345794397,0.15002459419577,0.008853910477126999,Handwritten_extended
22,41,0.536585365853659,0.194013303769401,0.022172949002217,Printed_extended
5,13,0.384615384615385,0.538461538461538,0.076923076923077,Other_extended
15,33,0.45454545454545503,0.365656565656566,0.028282828282828,Printed_extended
3,6,0.5,0.38888888888888895,0.111111111111111,Other_extended
12,56,0.214285714285714,0.543154761904762,0.017857142857143002,Printed_extended
462,5,92.4,0.205194805194805,0.0017316017316020003,Other_extended
4,11,0.36363636363636404,0.136363636363636,0.022727272727273,Other_extended
12,24,0.5,0.25,0.034722222222222,Printed_extended
22,69,0.318840579710145,0.19828722002635102,0.013175230566535,Printed_extended
4,4,1.0,0.25,0.1875,Other_extended
4,9,0.444444444444444,0.027777777777778,0.111111111111111,Other_extended
6,12,0.5,0.5,0.083333333333333,Other_extended
9,30,0.3,0.33333333333333304,0.025925925925926,Other_extended
12,85,0.141176470588235,0.38039215686274497,0.011764705882353,Handwritten_extended
6,10,0.6,0.3666666666666671,0.1,Other_extended
5,5,1.0,0.24,0.16,Other_extended
31,40,0.775,0.32258064516129,0.025,Handwritten_extended
20,62,0.32258064516129,0.25241935483871,0.014516129032258001,Printed_extended
5,3,1.6666666666666698,0.933333333333333,0.133333333333333,Other_extended
15,33,0.45454545454545503,0.20606060606060603,0.026262626262626,Printed_extended
22,126,0.174603174603175,0.21969696969696997,0.007936507936508,Handwritten_extended
9,27,0.33333333333333304,0.33333333333333304,0.028806584362139998,Other_extended
7,13,0.538461538461538,0.582417582417582,0.076923076923077,Other_extended
10,18,0.555555555555556,0.4,0.055555555555556,Other_extended
5,7,0.7142857142857142,0.314285714285714,0.14285714285714302,Other_extended
17,4,4.25,0.647058823529412,0.044117647058824004,Other_extended
7,11,0.6363636363636359,0.23376623376623398,0.09090909090909101,Other_extended
10,22,0.45454545454545503,0.3,0.045454545454546,Printed_extended
5,12,0.4166666666666671,0.5,0.083333333333333,Other_extended
5,6,0.833333333333333,0.3666666666666671,0.166666666666667,Other_extended
28,166,0.168674698795181,0.258390705679862,0.006024096385542,Handwritten_extended
43,172,0.25,0.164818820984316,0.005813953488372,Handwritten_extended
22,69,0.318840579710145,0.229907773386034,0.013833992094862,Printed_extended
18,37,0.48648648648648707,0.37237237237237203,0.027027027027027,Handwritten_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
43,172,0.25,0.16901027582477,0.005813953488372,Handwritten_extended
13,36,0.36111111111111105,0.341880341880342,0.023504273504274,Handwritten_extended
368,16,23.0,0.126528532608696,0.0025475543478260003,Other_extended
3,3,1.0,0.33333333333333304,0.222222222222222,Other_extended
22,41,0.536585365853659,0.24168514412416897,0.022172949002217,Printed_extended
3,7,0.42857142857142894,0.14285714285714302,0.14285714285714302,Other_extended
15,71,0.211267605633803,0.314553990610328,0.012206572769953001,Printed_extended
63,96,0.65625,0.28604497354497305,0.010416666666667001,Handwritten_extended
8,9,0.8888888888888891,0.19444444444444395,0.111111111111111,Other_extended
20,65,0.307692307692308,0.246923076923077,0.014615384615384999,Printed_extended
15,148,0.101351351351351,0.318918918918919,0.006756756756756999,Printed_extended
15,31,0.483870967741936,0.32043010752688206,0.025806451612903,Printed_extended
3,4,0.75,0.25,0.25,Other_extended
22,65,0.33846153846153804,0.462237762237762,0.015384615384615,Handwritten_extended
31,58,0.5344827586206901,0.23692992213570602,0.017241379310345,Handwritten_extended
24,21,1.14285714285714,0.545634920634921,0.03968253968254,Handwritten_extended
5,5,1.0,0.2,0.16,Other_extended
6,12,0.5,0.305555555555556,0.069444444444445,Other_extended
11,19,0.578947368421053,0.267942583732057,0.052631578947369,Other_extended
16,9,1.77777777777778,0.444444444444444,0.055555555555556,Printed_extended
16,23,0.695652173913043,0.28804347826086996,0.043478260869565,Handwritten_extended
20,65,0.307692307692308,0.243846153846154,0.014615384615384999,Printed_extended
5,9,0.555555555555556,0.577777777777778,0.111111111111111,Other_extended
16,47,0.340425531914894,0.5292553191489361,0.021276595744681,Handwritten_extended
15,156,0.09615384615384599,0.33290598290598306,0.006410256410255999,Printed_extended
5,12,0.4166666666666671,0.1,0.083333333333333,Other_extended
14,116,0.12068965517241399,0.19088669950738898,0.008620689655171999,Printed_extended
4,4,1.0,0.6875,0.1875,Other_extended
20,48,0.4166666666666671,0.308333333333333,0.01875,Printed_extended
18,18,1.0,0.34567901234567894,0.052469135802469,Other_extended
13,41,0.31707317073170693,0.31894934333958697,0.024390243902439,Handwritten_extended
7,11,0.6363636363636359,0.337662337662338,0.09090909090909101,Other_extended
3,3,1.0,0.444444444444444,0.222222222222222,Other_extended
26,46,0.565217391304348,0.26505016722408,0.020903010033445,Handwritten_extended
3,3,1.0,0.666666666666667,0.222222222222222,Other_extended
5,11,0.45454545454545503,0.4,0.072727272727273,Other_extended
5,13,0.384615384615385,0.10769230769230802,0.076923076923077,Other_extended
44,62,0.7096774193548392,0.508064516129032,0.016129032258065,Handwritten_extended
10,18,0.555555555555556,0.33888888888888896,0.055555555555556,Other_extended
6,11,0.545454545454545,0.212121212121212,0.09090909090909101,Other_extended
16,22,0.7272727272727271,0.24431818181818202,0.04261363636363601,Handwritten_extended
10,18,0.555555555555556,0.4,0.055555555555556,Other_extended
16,151,0.10596026490066199,0.28311258278145696,0.005794701986755,Printed_extended
35,181,0.19337016574585603,0.17711128650355104,0.005524861878452999,Handwritten_extended
24,122,0.19672131147541003,0.6779371584699448,0.008196721311475001,Printed_extended
15,27,0.555555555555556,0.192592592592593,0.034567901234568,Handwritten_extended
4,3,1.33333333333333,0.5,0.083333333333333,Other_extended
6,12,0.5,0.4166666666666671,0.083333333333333,Other_extended
20,126,0.158730158730159,0.247619047619047,0.007936507936508,Handwritten_extended
462,5,92.4,0.424242424242424,0.0017316017316020003,Other_extended
13,25,0.52,0.418461538461539,0.04,Handwritten_extended
6,6,1.0,0.305555555555555,0.138888888888889,Other_extended
3,4,0.75,0.166666666666667,0.25,Other_extended
4,4,1.0,0.4375,0.1875,Other_extended
7,4,1.75,0.3928571428571429,0.107142857142857,Other_extended
18,29,0.6206896551724139,0.28735632183908,0.032567049808429,Printed_extended
6,8,0.75,0.27083333333333304,0.10416666666666699,Other_extended
4,6,0.666666666666667,0.33333333333333304,0.166666666666667,Other_extended
14,12,1.16666666666667,0.23214285714285698,0.06547619047619099,Handwritten_extended
19,91,0.20879120879120897,0.180451127819549,0.010410641989589001,Printed_extended
114,89,1.28089887640449,0.122314212497536,0.008673368815296999,Mixed_extended
29,192,0.151041666666667,0.18498563218390804,0.005208333333333,Handwritten_extended
22,183,0.120218579234973,0.24615002483854898,0.005464480874317001,Printed_extended
5,5,1.0,0.6,0.16,Other_extended
19,100,0.19,0.188947368421053,0.008947368421053002,Handwritten_extended
9,3,3.0,0.33333333333333304,0.0,Other_extended
5,14,0.3571428571428571,0.25714285714285695,0.07142857142857201,Other_extended
15,93,0.161290322580645,0.18279569892473102,0.009318996415771,Printed_extended
17,132,0.128787878787879,0.262923351158645,0.007575757575758001,Printed_extended
17,4,4.25,0.617647058823529,0.044117647058824004,Other_extended
7,9,0.7777777777777779,0.33333333333333304,0.095238095238095,Other_extended
5,6,0.833333333333333,0.2,0.166666666666667,Other_extended
6,12,0.5,0.083333333333333,0.083333333333333,Other_extended
3,3,1.0,0.7777777777777779,0.222222222222222,Other_extended
31,58,0.5344827586206901,0.222469410456062,0.017241379310345,Handwritten_extended
7,12,0.583333333333333,0.44047619047619,0.04761904761904799,Other_extended
14,45,0.311111111111111,0.395238095238095,0.022222222222222,Handwritten_extended
35,258,0.135658914728682,0.17375415282392004,0.0037652270210409996,Printed_extended
8,14,0.5714285714285711,0.36607142857142894,0.071428571428571,Other_extended
114,89,1.28089887640449,0.106150206978119,0.008673368815296999,Mixed_extended
21,117,0.179487179487179,0.188848188848189,0.008140008140008,Handwritten_extended
3,3,1.0,0.222222222222222,0.111111111111111,Other_extended
6,4,1.5,0.29166666666666696,0.125,Other_extended
6,5,1.2,0.5,0.133333333333333,Other_extended
30,72,0.4166666666666671,0.295833333333333,0.013888888888889,Handwritten_extended
14,62,0.22580645161290303,0.27304147465437806,0.016129032258065,Handwritten_extended
